customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
GEN-10153,Male,-0.051746674815997235,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),17.685550401841155,620.55,No
GEN-10154,Female,-0.038271013962290615,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.1540171786471,20.2,Yes
GEN-10155,Female,-0.02927323716122025,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.932673696387695,261.3,No
GEN-10156,Female,-0.02068853790578408,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.07850861584959,1299.1,No
GEN-10157,Female,-0.008828593338677549,No,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,36.98182565473357,62.25,Yes
GEN-10158,Male,0.049751351153215,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.097449262192562,100.2,No
GEN-10159,Male,0.09903283677438099,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,101.87126434979484,1875.55,Yes
GEN-10160,Female,0.03844473416332771,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.0913213113602,302.75,Yes
GEN-10161,Male,0.018561234998865545,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.04348220718487,5099.15,No
GEN-10162,Male,0.05315997698014891,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.12290177950413,6252.9,Yes
GEN-10163,Male,-0.014821020379947453,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.80901765365864,80.55,No
GEN-10164,Female,0.008625906222608672,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.94121526013882,2847.2,No
GEN-10165,Male,0.02387603458029484,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,39.85307280384455,1525.35,No
GEN-10166,Female,0.016050513498477102,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,92.15045634299788,6838.6,No
GEN-10167,Female,0.9391930151194203,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.82504559270933,1652.4,No
GEN-10168,Female,0.9096312148852905,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,55.742966808249776,50.55,Yes
GEN-10169,Female,0.04217113722889945,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.57897141933039,893.0,No
GEN-10170,Male,-0.04317614887809466,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.15072144398624,2157.3,No
GEN-10171,Female,0.01931823288840729,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.79201113344912,387.7,No
GEN-10172,Female,-0.0831417554868062,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.05038314968272,6717.9,No
GEN-10173,Male,0.02495922365094741,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.065382874857445,397.0,No
GEN-10174,Male,-0.009303138679129231,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,83.77755086933401,1248.9,No
GEN-10175,Male,-0.04650021876895418,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.17528832168269,74.95,Yes
GEN-10176,Male,0.025871391834122646,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.08409470400617,1414.65,No
GEN-10177,Female,-0.02729139099688875,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.76916786385107,2384.15,Yes
GEN-10178,Female,0.006105974643056967,No,No,21,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),48.83491246642944,893.55,Yes
GEN-10179,Female,0.9627881867229793,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,87.41389987089481,695.75,No
GEN-10180,Female,0.09239749576457938,Yes,Yes,70,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.49115549239923,3810.8,No
GEN-10181,Female,0.022403811567954235,Yes,No,6,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,33.43159032583939,35.0,No
GEN-10182,Female,1.053149573860139,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.71819015702017,69.65,Yes
GEN-10183,Female,-0.0032604569601616955,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),62.087443919668935,4919.7,No
GEN-10184,Female,-0.04774887753810263,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.296422545026875,1988.05,No
GEN-10185,Male,0.054959886027166414,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.847834698602,1538.6,No
GEN-10186,Female,0.012269110788111109,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.29804747366443,215.8,Yes
GEN-10187,Male,-0.054937744295876244,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.27381155043446,1170.5,No
GEN-10188,Female,0.03423968147637861,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,21.972498092494174,812.5,No
GEN-10189,Female,0.030812376702726952,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,88.81722754975081,4916.4,No
GEN-10190,Male,-0.016489078930668487,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),14.491487526671001,1240.8,No
GEN-10191,Female,1.009310528431437,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.57228751350996,865.75,No
GEN-10192,Female,0.02155909847609437,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.08646455095975,7002.95,No
GEN-10193,Female,0.9656763754005864,No,No,0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.85560103324847,55.8,Yes
GEN-10194,Female,-0.007439741781865639,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.59500008049832,4619.55,No
GEN-10195,Male,-0.021129140957262756,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,47.3231504863308,1474.9,No
GEN-10196,Male,1.0460673643992902,No,No,31,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.14873169807781,2111.3,No
GEN-10197,Male,0.014101299348846002,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.9300303935708,1205.5,No
GEN-10198,Female,-0.027194614826086316,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,106.33459785238406,5682.25,No
GEN-10199,Male,-0.06444714229869877,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.7185478000211,1081.45,Yes
GEN-10200,Male,0.04305571666850461,No,No,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,52.914906814378206,1288.75,No
GEN-10201,Female,-0.08260910154438549,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,17.406713140790792,19.65,No
GEN-10202,Male,0.05002689601996098,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,88.09008708842661,5253.95,No
GEN-10203,Male,0.9619989990661385,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.6793189545963,3851.45,No
GEN-10204,Female,0.03343051239553253,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,22.43067106270903,58.9,Yes
GEN-10205,Female,-0.03235071532723171,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.04993986271091,69.8,Yes
GEN-10206,Male,0.024611894658348163,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),17.444420935534538,1110.05,No
GEN-10207,Male,-0.0022015952612938934,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.61509353180189,301.4,Yes
GEN-10208,Male,1.0261772264667568,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.08904261774221,7839.85,No
GEN-10209,Male,-0.006668640623157641,Yes,No,60,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.4155392163689,4890.5,No
GEN-10210,Female,0.052080669180224075,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.66044413627769,33.6,No
GEN-10211,Female,0.011645188291286487,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,80.02533601308325,876.75,No
GEN-10212,Female,-0.015801983079644814,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.7785937212116,70.15,Yes
GEN-10213,Male,0.018477433405327728,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.04469508878185,7806.5,No
GEN-10214,Male,-0.051419734588858734,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,92.32044912502651,4690.65,No
GEN-10215,Female,-0.1069235169411068,Yes,Yes,3,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,44.514747827683095,217.5,No
GEN-10216,Female,0.9896152185928037,Yes,Yes,32,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.03390560953769,973.65,No
GEN-10217,Male,0.009333175391039979,No,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.40501039255858,1424.4,No
GEN-10218,Female,0.021401546736613063,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),96.3563480924504,6579.05,Yes
GEN-10219,Male,0.024847026054960468,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.72575964589689,68.5,Yes
GEN-10220,Female,0.03988887871538799,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.92106155203764,44.55,No
GEN-10221,Male,0.02535083997449889,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.859081008849202,876.15,No
GEN-10222,Female,-0.000321647480069561,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),96.84837436753213,5515.45,No
GEN-10223,Male,0.03378559631276094,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),80.81841115372198,5528.9,No
GEN-10224,Male,0.009063608602021524,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,81.510549538125,4914.8,No
GEN-10225,Male,0.055334770374178575,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,43.2257730411171,45.7,Yes
GEN-10226,Female,0.041357966974451814,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.589848918926343,1416.5,No
GEN-10227,Female,-0.06375003448004074,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.408535761428684,20.5,No
GEN-10228,Female,0.06286403728021374,Yes,No,35,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.28392863584542,1758.9,No
GEN-10229,Female,0.028980800296957085,No,No,11,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),60.943764854439955,772.85,No
GEN-10230,Female,-0.02225250328463135,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,65.27387001062755,564.35,No
GEN-10231,Male,0.03291020603719702,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.09238170977343,75.9,Yes
GEN-10232,Male,-0.01023112863973917,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.35814916733625,4422.95,No
GEN-10233,Female,0.021176128147760768,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.68766595462732,4408.45,No
GEN-10234,Male,0.04839429392465917,No,Yes,74,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.594558206964166,4671.7,No
GEN-10235,Male,0.027718661777583403,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1280532604605,147.5,No
GEN-10236,Male,-0.01638610912607485,Yes,No,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.07220554182733,5538.35,No
GEN-10237,Male,0.010839408165724667,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,101.20093885259887,2688.45,No
GEN-10238,Male,0.09686631986586047,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.357739276198892,1088.25,No
GEN-10239,Female,-0.00044142504713308515,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.71159706498275,846.0,Yes
GEN-10240,Female,0.010039311269496318,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,15.341551006245936,326.65,No
GEN-10241,Female,0.02517446173702073,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.05720439755976,293.15,No
GEN-10242,Female,0.04506770050786247,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.88458133213086,8425.15,No
GEN-10243,Male,-0.006657947751308895,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),79.75840578721697,2603.3,No
GEN-10244,Male,-0.019717115874111252,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.94000779320312,6369.45,No
GEN-10245,Male,-0.02658615629927125,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.791154621484242,445.3,No
GEN-10246,Male,-0.005868620988932656,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),102.32249680837971,5236.4,No
GEN-10247,Female,-0.04058670563531533,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,46.83949964877249,49.5,No
GEN-10248,Male,-0.008580116412042092,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.40401661366099,44.0,No
GEN-10249,Female,0.008169198586683324,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.276554656483604,372.45,No
GEN-10250,Male,0.9981231759587528,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.23238086746062,260.9,Yes
GEN-10251,Female,-0.018698015552889594,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),80.66457771735486,2427.1,No
GEN-10252,Male,-0.03223176596184691,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,96.03264085772594,1184.0,No
GEN-10253,Male,-0.042801536936103675,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.70832568356114,3015.75,No
GEN-10254,Male,1.023145712262484,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9693256033539,533.05,No
GEN-10255,Male,1.0412875954805523,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.80712203104447,4744.35,No
GEN-10256,Female,0.028645817729853626,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.71809360073217,45.35,No
GEN-10257,Female,0.05408739105765872,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.851744213491273,146.3,Yes
GEN-10258,Male,0.03269384127915061,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.50868320325087,6444.05,No
GEN-10259,Male,0.004675029958463609,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.56234833843505,711.9,No
GEN-10260,Female,0.06300000392896853,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,91.0375801115245,190.5,No
GEN-10261,Male,0.0005034209486467705,Yes,No,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,65.24268547374977,1175.6,No
GEN-10262,Female,0.01586858045296622,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.53801841721115,134.05,No
GEN-10263,Female,1.0133965769550262,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5768632402299,1529.2,Yes
GEN-10264,Male,0.9828446988677404,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.08839991526175,5329.55,No
GEN-10265,Female,0.007731039132954168,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.445063175317575,274.7,No
