feedback_id,customerID,submission_date,rating_score,feedback_text
FB-0014215,GEN-07171,2025-07-10,4,Happy with the service overall.
FB-0014216,GEN-07172,2025-11-24,4,Mostly positive experience.
FB-0014217,GEN-07173,2025-08-23,3,Service is average. Room for improvement.
FB-0014218,GEN-07174,2025-11-07,1,Extremely dissatisfied.
FB-0014219,GEN-07175,2025-11-10,5,"Fast and reliable, highly recommend."
FB-0014220,GEN-07176,2025-08-18,2,Customer support was not helpful.
FB-0014221,GEN-07177,2025-12-05,3,Service is average. Room for improvement.
FB-0014222,GEN-07178,2026-04-01,4,Happy with the service overall.
FB-0014223,GEN-07179,2025-10-23,2,Not happy with the service.
FB-0014224,GEN-07180,2026-02-26,1,Extremely dissatisfied.
FB-0014225,GEN-07181,2025-08-04,5,"Excellent service, very satisfied!"
FB-0014226,GEN-07182,2025-10-08,1,Extremely dissatisfied.
FB-0014227,GEN-07183,2025-11-15,2,Not happy with the service.
FB-0014228,GEN-07184,2026-02-22,4,Happy with the service overall.
FB-0014229,GEN-07185,2025-10-26,1,Extremely dissatisfied.
FB-0014230,GEN-07186,2026-02-10,3,Service is average. Room for improvement.
FB-0014231,GEN-07187,2025-12-07,5,"Excellent service, very satisfied!"
FB-0014232,GEN-07188,2025-07-30,5,"Great experience, no issues."
FB-0014233,GEN-07189,2026-02-12,1,Extremely dissatisfied.
FB-0014234,GEN-07190,2025-08-22,4,"Good service, but could be slightly faster."
FB-0014235,GEN-07191,2026-05-31,5,"Fast and reliable, highly recommend."
FB-0014236,GEN-07192,2025-09-19,2,Not happy with the service.
FB-0014237,GEN-07193,2025-10-19,3,Had a few minor issues.
FB-0014238,GEN-07194,2026-04-18,3,Service is average. Room for improvement.
FB-0014239,GEN-07195,2025-11-16,2,Customer support was not helpful.
FB-0014240,GEN-07196,2025-07-17,3,Had a few minor issues.
FB-0014241,GEN-07197,2025-08-26,5,"Great experience, no issues."
FB-0014242,GEN-07198,2025-11-30,1,Extremely dissatisfied.
FB-0014243,GEN-07199,2025-09-29,1,Extremely dissatisfied.
FB-0014244,GEN-07200,2026-01-30,4,"Good service, but could be slightly faster."
FB-0014245,GEN-07201,2026-03-27,1,Constantly having problems.
FB-0014246,GEN-07202,2026-05-17,4,"Good service, but could be slightly faster."
FB-0014247,GEN-07203,2025-10-10,3,"It's okay, but not great."
FB-0014248,GEN-07204,2026-03-02,2,"Poor experience, frequent disconnects."
FB-0014249,GEN-07205,2026-02-21,1,"Very poor service, would not recommend."
FB-0014250,GEN-07206,2025-09-30,3,"It's okay, but not great."
FB-0014251,GEN-07207,2025-07-19,5,"Excellent service, very satisfied!"
FB-0014252,GEN-07208,2025-09-08,2,"Poor experience, frequent disconnects."
FB-0014253,GEN-07209,2025-12-22,3,Service is average. Room for improvement.
FB-0014254,GEN-07210,2026-06-01,5,"Fast and reliable, highly recommend."
FB-0014255,GEN-07211,2025-08-19,4,Happy with the service overall.
FB-0014256,GEN-07212,2025-08-08,2,"Poor experience, frequent disconnects."
FB-0014257,GEN-07213,2025-07-14,2,Not happy with the service.
FB-0014258,GEN-07214,2025-11-19,5,"Great experience, no issues."
FB-0014259,GEN-07215,2026-04-27,3,"It's okay, but not great."
FB-0014260,GEN-07216,2025-12-01,5,"Fast and reliable, highly recommend."
FB-0014261,GEN-07217,2025-09-09,1,Extremely dissatisfied.
FB-0014262,GEN-07218,2025-07-26,4,Happy with the service overall.
FB-0014263,GEN-07219,2025-07-20,4,"Good service, but could be slightly faster."
FB-0014264,GEN-07220,2026-01-29,3,Had a few minor issues.
FB-0014265,GEN-07221,2025-08-22,5,"Fast and reliable, highly recommend."
FB-0014266,GEN-07222,2025-10-17,3,Service is average. Room for improvement.
FB-0014267,GEN-07223,2025-09-17,4,Mostly positive experience.
FB-0014268,GEN-07224,2026-03-26,5,"Fast and reliable, highly recommend."
FB-0014269,GEN-07225,2026-02-20,2,Customer support was not helpful.
FB-0014270,GEN-07226,2026-05-23,4,Mostly positive experience.
FB-0014271,GEN-07227,2025-12-11,3,Had a few minor issues.
FB-0014272,GEN-07228,2025-07-29,2,"Poor experience, frequent disconnects."
FB-0014273,GEN-07229,2026-03-25,2,"Poor experience, frequent disconnects."
FB-0014274,GEN-07230,2026-02-11,1,Extremely dissatisfied.
FB-0014275,GEN-07231,2025-12-20,2,"Poor experience, frequent disconnects."
FB-0014276,GEN-07232,2025-10-04,2,Not happy with the service.
FB-0014277,GEN-07233,2025-07-21,3,Service is average. Room for improvement.
FB-0014278,GEN-07234,2026-05-02,3,Service is average. Room for improvement.
FB-0014279,GEN-07235,2026-02-21,5,"Excellent service, very satisfied!"
FB-0014280,GEN-07236,2026-01-09,4,Happy with the service overall.
FB-0014281,GEN-07237,2025-10-03,3,Service is average. Room for improvement.
FB-0014282,GEN-07238,2025-07-11,3,Service is average. Room for improvement.
FB-0014283,GEN-07239,2025-12-09,2,"Poor experience, frequent disconnects."
FB-0014284,GEN-07240,2026-02-02,5,"Fast and reliable, highly recommend."
FB-0014285,GEN-07241,2025-10-14,4,Happy with the service overall.
FB-0014286,GEN-07242,2025-11-13,1,Constantly having problems.
FB-0014287,GEN-07243,2026-05-26,1,Extremely dissatisfied.
FB-0014288,GEN-07244,2025-09-26,2,"Poor experience, frequent disconnects."
FB-0014289,GEN-07245,2026-05-09,1,"Very poor service, would not recommend."
FB-0014290,GEN-07246,2026-03-06,3,"It's okay, but not great."
FB-0014291,GEN-07247,2026-05-14,1,Constantly having problems.
FB-0014292,GEN-07248,2025-08-10,4,Mostly positive experience.
FB-0014293,GEN-07249,2025-07-02,4,Mostly positive experience.
FB-0014294,GEN-07250,2026-03-22,2,Customer support was not helpful.
FB-0014295,GEN-07251,2026-02-17,4,"Good service, but could be slightly faster."
FB-0014296,GEN-07252,2025-10-28,4,Happy with the service overall.
FB-0014297,GEN-07253,2026-02-15,1,Extremely dissatisfied.
FB-0014298,GEN-07254,2026-06-10,5,"Great experience, no issues."
FB-0014299,GEN-07255,2026-01-08,2,"Poor experience, frequent disconnects."
FB-0014300,GEN-07256,2025-10-15,2,Not happy with the service.
FB-0014301,GEN-07257,2025-10-07,2,"Poor experience, frequent disconnects."
FB-0014302,GEN-07258,2025-09-27,5,"Great experience, no issues."
FB-0014303,GEN-07259,2025-09-19,1,"Very poor service, would not recommend."
FB-0014304,GEN-07260,2025-10-27,1,Constantly having problems.
FB-0014305,GEN-07261,2026-06-08,1,Constantly having problems.
FB-0014306,GEN-07262,2025-11-14,2,Customer support was not helpful.
FB-0014307,GEN-07263,2025-07-12,2,Not happy with the service.
FB-0014308,GEN-07264,2025-12-19,3,"It's okay, but not great."
FB-0014309,GEN-07265,2026-04-23,1,Constantly having problems.
FB-0014310,GEN-07266,2025-11-18,2,"Poor experience, frequent disconnects."
FB-0014311,GEN-07267,2026-05-17,2,Customer support was not helpful.
FB-0014312,GEN-07268,2026-01-20,2,Customer support was not helpful.
FB-0014313,GEN-07269,2026-03-24,2,Customer support was not helpful.
FB-0014314,GEN-07270,2025-08-30,2,"Poor experience, frequent disconnects."
FB-0014315,GEN-07271,2025-10-07,2,"Poor experience, frequent disconnects."
FB-0014316,GEN-07272,2025-11-30,4,"Good service, but could be slightly faster."
FB-0014317,GEN-07273,2025-08-31,4,Happy with the service overall.
FB-0014318,GEN-07274,2026-04-11,4,Happy with the service overall.
FB-0014319,GEN-07275,2025-07-12,2,Not happy with the service.
FB-0014320,GEN-07276,2025-11-29,1,"Very poor service, would not recommend."
FB-0014321,GEN-07277,2026-04-25,5,"Great experience, no issues."
FB-0014322,GEN-07278,2026-03-22,1,"Very poor service, would not recommend."
FB-0014323,GEN-07279,2026-05-30,1,Extremely dissatisfied.
FB-0014324,GEN-07280,2026-05-23,4,"Good service, but could be slightly faster."
FB-0014325,GEN-07281,2026-02-28,5,"Great experience, no issues."
FB-0014326,GEN-07282,2026-06-14,3,Had a few minor issues.
FB-0014327,GEN-07283,2026-02-01,3,"It's okay, but not great."
FB-0014328,GEN-07284,2026-02-05,1,"Very poor service, would not recommend."
FB-0014329,GEN-07285,2025-11-26,3,"It's okay, but not great."
FB-0014330,GEN-07286,2026-01-05,5,"Excellent service, very satisfied!"
FB-0014331,GEN-07287,2025-08-18,5,"Excellent service, very satisfied!"
FB-0014332,GEN-07288,2026-02-28,2,"Poor experience, frequent disconnects."
FB-0014333,GEN-07289,2026-01-18,4,"Good service, but could be slightly faster."
FB-0014334,GEN-07290,2025-08-31,4,Happy with the service overall.
FB-0014335,GEN-07291,2025-12-17,5,"Great experience, no issues."
FB-0014336,GEN-07292,2025-08-03,5,"Excellent service, very satisfied!"
FB-0014337,GEN-07293,2026-01-11,1,"Very poor service, would not recommend."
FB-0014338,GEN-07294,2025-10-30,2,"Poor experience, frequent disconnects."
FB-0014339,GEN-07295,2025-08-10,2,Customer support was not helpful.
FB-0014340,GEN-07296,2025-10-12,5,"Excellent service, very satisfied!"
FB-0014341,GEN-07297,2025-11-30,1,Extremely dissatisfied.
FB-0014342,GEN-07298,2026-05-24,1,Constantly having problems.
FB-0014343,GEN-07299,2026-02-09,4,Mostly positive experience.
FB-0014344,GEN-07300,2026-02-21,1,Constantly having problems.
FB-0014345,GEN-07301,2026-03-05,1,"Very poor service, would not recommend."
FB-0014346,GEN-07302,2026-01-31,3,Had a few minor issues.
FB-0014347,GEN-07303,2025-09-09,5,"Fast and reliable, highly recommend."
FB-0014348,GEN-07304,2026-03-08,2,Customer support was not helpful.
FB-0014349,GEN-07305,2026-03-19,2,Customer support was not helpful.
FB-0014350,GEN-07306,2025-07-26,4,"Good service, but could be slightly faster."
FB-0014351,GEN-07307,2026-02-04,2,Not happy with the service.
FB-0014352,GEN-07308,2025-07-16,4,Happy with the service overall.
FB-0014353,GEN-07309,2026-03-22,4,Happy with the service overall.
FB-0014354,GEN-07310,2025-08-06,1,Constantly having problems.
FB-0014355,GEN-07311,2026-04-24,4,"Good service, but could be slightly faster."
FB-0014356,GEN-07312,2026-02-17,2,Customer support was not helpful.
FB-0014357,GEN-07313,2026-01-28,3,Service is average. Room for improvement.
FB-0014358,GEN-07314,2026-06-21,4,"Good service, but could be slightly faster."
FB-0014359,GEN-07315,2025-07-11,2,Not happy with the service.
FB-0014360,GEN-07316,2025-09-03,5,"Great experience, no issues."
FB-0014361,GEN-07317,2025-07-11,5,"Fast and reliable, highly recommend."
FB-0014362,GEN-07318,2025-09-26,3,Had a few minor issues.
FB-0014363,GEN-07319,2025-12-02,1,"Very poor service, would not recommend."
FB-0014364,GEN-07320,2026-06-18,4,"Good service, but could be slightly faster."
FB-0014365,GEN-07321,2025-10-19,2,"Poor experience, frequent disconnects."
FB-0014366,GEN-07322,2025-08-18,1,Extremely dissatisfied.
FB-0014367,GEN-07323,2025-12-25,1,Constantly having problems.
FB-0014368,GEN-07324,2026-04-07,2,Customer support was not helpful.
FB-0014369,GEN-07325,2025-09-07,3,Service is average. Room for improvement.
FB-0014370,GEN-07326,2025-08-09,4,"Good service, but could be slightly faster."
FB-0014371,GEN-07327,2025-07-26,5,"Excellent service, very satisfied!"
FB-0014372,GEN-07328,2026-02-08,3,Had a few minor issues.
FB-0014373,GEN-07329,2025-11-29,5,"Excellent service, very satisfied!"
FB-0014374,GEN-07330,2026-01-14,3,Had a few minor issues.
FB-0014375,GEN-07331,2026-02-19,3,Service is average. Room for improvement.
FB-0014376,GEN-07332,2026-05-04,3,"It's okay, but not great."
FB-0014377,GEN-07333,2025-11-26,2,"Poor experience, frequent disconnects."
FB-0014378,GEN-07334,2025-08-07,3,Had a few minor issues.
FB-0014379,GEN-07335,2025-09-23,5,"Great experience, no issues."
FB-0014380,GEN-07336,2026-05-15,4,Mostly positive experience.
FB-0014381,GEN-07337,2025-07-23,4,Mostly positive experience.
FB-0014382,GEN-07338,2026-05-07,3,Service is average. Room for improvement.
FB-0014383,GEN-07339,2025-08-15,1,Constantly having problems.
FB-0014384,GEN-07340,2026-04-29,2,"Poor experience, frequent disconnects."
FB-0014385,GEN-07341,2026-04-11,3,"It's okay, but not great."
FB-0014386,GEN-07342,2025-10-14,2,Not happy with the service.
FB-0014387,GEN-07343,2026-06-27,3,Service is average. Room for improvement.
FB-0014388,GEN-07344,2025-10-02,5,"Great experience, no issues."
FB-0014389,GEN-07345,2026-06-28,4,Happy with the service overall.
FB-0014390,GEN-07346,2025-07-25,3,Service is average. Room for improvement.
FB-0014391,GEN-07347,2025-07-04,2,Not happy with the service.
FB-0014392,GEN-07348,2026-04-08,5,"Great experience, no issues."
FB-0014393,GEN-07349,2026-02-19,2,Customer support was not helpful.
FB-0014394,GEN-07350,2025-12-04,5,"Fast and reliable, highly recommend."
FB-0014395,GEN-07351,2026-02-18,2,Customer support was not helpful.
FB-0014396,GEN-07352,2026-01-11,2,"Poor experience, frequent disconnects."
FB-0014397,GEN-07353,2025-08-06,1,Constantly having problems.
FB-0014398,GEN-07354,2026-01-31,4,Mostly positive experience.
FB-0014399,GEN-07355,2026-06-09,4,"Good service, but could be slightly faster."
FB-0014400,GEN-07356,2026-02-15,3,Had a few minor issues.
FB-0014401,GEN-07357,2025-10-11,2,"Poor experience, frequent disconnects."
FB-0014402,GEN-07358,2026-03-04,4,Mostly positive experience.
FB-0014403,GEN-07359,2026-03-24,2,Not happy with the service.
FB-0014404,GEN-07360,2026-01-31,2,Not happy with the service.
FB-0014405,GEN-07361,2025-11-27,3,Service is average. Room for improvement.
FB-0014406,GEN-07362,2025-08-01,5,"Excellent service, very satisfied!"
FB-0014407,GEN-07363,2026-04-01,4,Happy with the service overall.
FB-0014408,GEN-07364,2026-02-27,4,Mostly positive experience.
FB-0014409,GEN-07365,2025-11-10,4,"Good service, but could be slightly faster."
FB-0014410,GEN-07366,2025-11-21,3,Service is average. Room for improvement.
FB-0014411,GEN-07367,2026-03-10,3,Service is average. Room for improvement.
FB-0014412,GEN-07368,2026-05-19,1,Extremely dissatisfied.
FB-0014413,GEN-07369,2026-01-16,2,"Poor experience, frequent disconnects."
FB-0014414,GEN-07370,2026-01-26,1,Constantly having problems.
FB-0014415,GEN-07371,2025-12-23,3,Service is average. Room for improvement.
FB-0014416,GEN-07372,2026-03-16,5,"Fast and reliable, highly recommend."
FB-0014417,GEN-07373,2025-07-12,2,Not happy with the service.
FB-0014418,GEN-07374,2025-12-10,2,"Poor experience, frequent disconnects."
FB-0014419,GEN-07375,2026-02-07,1,Constantly having problems.
FB-0014420,GEN-07376,2026-01-20,1,"Very poor service, would not recommend."
FB-0014421,GEN-07377,2026-05-20,4,Mostly positive experience.
FB-0014422,GEN-07378,2025-11-13,4,"Good service, but could be slightly faster."
FB-0014423,GEN-07379,2026-06-09,2,Not happy with the service.
FB-0014424,GEN-07380,2026-05-28,2,Not happy with the service.
FB-0014425,GEN-07381,2025-07-23,4,Mostly positive experience.
FB-0014426,GEN-07382,2025-08-03,5,"Excellent service, very satisfied!"
FB-0014427,GEN-07383,2025-12-13,3,"It's okay, but not great."
FB-0014428,GEN-07384,2026-06-18,2,Not happy with the service.
FB-0014429,GEN-07385,2025-09-26,4,Happy with the service overall.
FB-0014430,GEN-07386,2025-11-09,4,"Good service, but could be slightly faster."
FB-0014431,GEN-07387,2025-09-26,2,"Poor experience, frequent disconnects."
FB-0014432,GEN-07388,2025-07-12,4,"Good service, but could be slightly faster."
FB-0014433,GEN-07389,2025-12-24,2,Customer support was not helpful.
FB-0014434,GEN-07390,2026-02-05,3,"It's okay, but not great."
FB-0014435,GEN-07391,2026-05-26,5,"Great experience, no issues."
FB-0014436,GEN-07392,2026-02-19,4,"Good service, but could be slightly faster."
FB-0014437,GEN-07393,2025-07-22,3,Had a few minor issues.
FB-0014438,GEN-07394,2026-04-30,2,"Poor experience, frequent disconnects."
FB-0014439,GEN-07395,2025-09-06,3,"It's okay, but not great."
FB-0014440,GEN-07396,2025-09-10,3,"It's okay, but not great."
FB-0014441,GEN-07397,2026-06-28,5,"Great experience, no issues."
FB-0014442,GEN-07398,2025-11-19,5,"Excellent service, very satisfied!"
FB-0014443,GEN-07399,2025-09-24,4,Happy with the service overall.
FB-0014444,GEN-07400,2026-01-10,4,"Good service, but could be slightly faster."
FB-0014445,GEN-07401,2025-11-11,2,"Poor experience, frequent disconnects."
FB-0014446,GEN-07402,2026-03-16,2,"Poor experience, frequent disconnects."
FB-0014447,GEN-07403,2026-05-25,3,"It's okay, but not great."
FB-0014448,GEN-07404,2026-06-20,4,Happy with the service overall.
FB-0014449,GEN-07405,2026-03-28,3,Had a few minor issues.
FB-0014450,GEN-07406,2025-08-28,2,Not happy with the service.
FB-0014451,GEN-07407,2026-04-30,3,"It's okay, but not great."
FB-0014452,GEN-07408,2025-11-07,3,"It's okay, but not great."
FB-0014453,GEN-07409,2025-08-15,4,"Good service, but could be slightly faster."
FB-0014454,GEN-07410,2025-08-29,1,"Very poor service, would not recommend."
FB-0014455,GEN-07411,2026-01-16,1,"Very poor service, would not recommend."
FB-0014456,GEN-07412,2025-12-31,2,Customer support was not helpful.
FB-0014457,GEN-07413,2025-08-31,4,"Good service, but could be slightly faster."
FB-0014458,GEN-07414,2025-08-19,2,Customer support was not helpful.
FB-0014459,GEN-07415,2025-09-14,3,"It's okay, but not great."
FB-0014460,GEN-07416,2026-06-02,4,Happy with the service overall.
FB-0014461,GEN-07417,2026-05-31,2,Customer support was not helpful.
FB-0014462,GEN-07418,2025-10-30,4,Happy with the service overall.
FB-0014463,GEN-07419,2025-10-26,3,"It's okay, but not great."
FB-0014464,GEN-07420,2026-01-17,5,"Great experience, no issues."
FB-0014465,GEN-07421,2026-03-14,3,Had a few minor issues.
FB-0014466,GEN-07422,2026-02-21,3,"It's okay, but not great."
FB-0014467,GEN-07423,2026-06-17,5,"Great experience, no issues."
FB-0014468,GEN-07424,2025-07-16,3,Service is average. Room for improvement.
FB-0014469,GEN-07425,2025-09-20,1,"Very poor service, would not recommend."
FB-0014470,GEN-07426,2025-08-16,5,"Excellent service, very satisfied!"
FB-0014471,GEN-07427,2025-12-25,2,Not happy with the service.
FB-0014472,GEN-07428,2026-04-17,3,Service is average. Room for improvement.
FB-0014473,GEN-07429,2026-03-14,3,Had a few minor issues.
FB-0014474,GEN-07430,2026-01-14,3,Service is average. Room for improvement.
FB-0014475,GEN-07431,2026-04-12,2,Not happy with the service.
FB-0014476,GEN-07432,2025-07-18,3,Had a few minor issues.
FB-0014477,GEN-07433,2025-10-06,2,Not happy with the service.
FB-0014478,GEN-07434,2025-07-12,3,"It's okay, but not great."
FB-0014479,GEN-07435,2025-12-16,2,"Poor experience, frequent disconnects."
FB-0014480,GEN-07436,2025-12-24,2,Customer support was not helpful.
FB-0014481,GEN-07437,2025-10-14,4,Mostly positive experience.
FB-0014482,GEN-07438,2026-04-12,3,Service is average. Room for improvement.
FB-0014483,GEN-07439,2025-12-15,1,Extremely dissatisfied.
